0	0	1.0
0	1	0.9776648879051208
0	2	0.9662016034126282
0	3	0.972716748714447
0	4	0.971047043800354
0	5	0.9842925667762756
0	6	1.0131540298461914
0	7	1.084014654159546
0	8	1.0755759477615356
0	9	1.0914361476898193
0	10	1.103323221206665
0	11	1.151321291923523
0	12	1.0707452297210693
0	13	1.034165859222412
0	14	1.0096323490142822
0	15	0.9832350015640259
0	16	0.9705861210823059
0	17	0.9825289249420166
0	18	1.0071492195129395
0	19	1.0160201787948608
0	20	1.0279964208602905
0	21	0.9980595707893372
1	0	1.0228453874588013
1	1	1.0
1	2	0.988146185874939
1	3	0.9948994517326355
1	4	0.993173360824585
1	5	1.006804347038269
1	6	1.0362175703048706
1	7	1.1077909469604492
1	8	1.0992932319641113
1	9	1.115260124206543
1	10	1.1272168159484863
1	11	1.175423264503479
1	12	1.0944265127182007
1	13	1.057504415512085
1	14	1.0326417684555054
1	15	1.0057203769683838
1	16	0.9926963448524475
1	17	1.0049962997436523
1	18	1.0301185846328735
1	19	1.039125919342041
1	20	1.0512617826461792
1	21	1.0208686590194702
2	0	1.0349806547164917
2	1	1.0119960308074951
2	2	1.0
2	3	1.0068429708480835
2	4	1.005096435546875
2	5	1.0188556909561157
2	6	1.0483890771865845
2	7	1.119895577430725
2	8	1.111420750617981
2	9	1.1273424625396729
2	10	1.1392592191696167
2	11	1.1872614622116089
2	12	1.1065657138824463
2	13	1.0696923732757568
2	14	1.044805884361267
2	15	1.0177638530731201
2	16	1.0046135187149048
2	17	1.0170342922210693
2	18	1.0422766208648682
2	19	1.0513023138046265
2	20	1.0634492635726929
2	21	1.032996416091919
3	0	1.0280485153198242
3	1	1.005126714706421
3	2	0.9932035803794861
3	3	1.0
3	4	0.998263955116272
3	5	1.0119596719741821
3	6	1.041446328163147
3	7	1.113047480583191
3	8	1.1045527458190918
3	9	1.1205132007598877
3	10	1.132462501525879
3	11	1.1806211471557617
3	12	1.099687099456787
3	13	1.0627567768096924
3	14	1.0378646850585938
3	15	1.0108715295791626
3	16	0.9977840781211853
3	17	1.010144591331482
3	18	1.035336971282959
3	19	1.0443590879440308
3	20	1.056509017944336
3	21	1.0260671377182007
4	0	1.0298161506652832
4	1	1.0068734884262085
4	2	0.9949294328689575
4	3	1.0017390251159668
4	4	1.0
4	5	1.0137147903442383
4	6	1.0432196855545044
4	7	1.1148128509521484
4	8	1.1063213348388672
4	9	1.122275471687317
4	10	1.1342192888259888
4	11	1.1823495626449585
4	12	1.1014572381973267
4	13	1.064532995223999
4	14	1.0396368503570557
4	15	1.0126253366470337
4	16	0.9995192289352417
4	17	1.0118976831436157
4	18	1.0371081829071045
4	19	1.0461331605911255
4	20	1.0582849979400635
4	21	1.0278337001800537
5	0	1.0159580707550049
5	1	0.9932416081428528
5	2	0.9814932346343994
5	3	0.9881816506385803
5	4	0.9864708185195923
5	5	1.0
5	6	1.0292795896530151
5	7	1.1007227897644043
5	8	1.092232584953308
5	9	1.1081867218017578
5	10	1.1201372146606445
5	11	1.1683409214019775
5	12	1.0873708724975586
5	13	1.0505081415176392
5	14	1.0257160663604736
5	15	0.9989227652549744
5	16	0.9859981536865234
5	17	0.9982033371925354
5	18	1.0232020616531372
5	19	1.032178521156311
5	20	1.0442804098129272
5	21	1.0139901638031006
6	0	0.9870167970657349
6	1	0.9650483131408691
6	2	0.9538443088531494
6	3	0.9602030515670776
6	4	0.9585708975791931
6	5	0.9715533256530762
6	6	1.0
6	7	1.0701918601989746
6	8	1.0618188381195068
6	9	1.0775575637817383
6	10	1.0893592834472656
6	11	1.1370503902435303
6	12	1.057026982307434
6	13	1.0207791328430176
6	14	0.9965218305587769
6	15	0.9705142974853516
6	16	0.958120584487915
6	17	0.9698208570480347
6	18	0.9940701723098755
6	19	1.0028319358825684
6	20	1.0146739482879639
6	21	0.9851037859916687
7	0	0.9224967360496521
7	1	0.9026974439620972
7	2	0.8929403424263
7	3	0.8984342813491821
7	4	0.8970115184783936
7	5	0.9084939360618591
7	6	0.934411883354187
7	7	1.0
7	8	0.9921121597290039
7	9	1.006948471069336
7	10	1.0180984735488892
7	11	1.063324213027954
7	12	0.9876036047935486
7	13	0.9536693692207336
7	14	0.9312090873718262
7	15	0.9075634479522705
7	16	0.8966203927993774
7	17	0.9069433212280273
7	18	0.9289559721946716
7	19	0.9370245933532715
7	20	0.9479922652244568
7	21	0.9207514524459839
8	0	0.9297344088554382
8	1	0.9096753597259521
8	2	0.899749219417572
8	3	0.905343770980835
8	4	0.9038965702056885
8	5	0.9155558943748474
8	6	0.9417802691459656
8	7	1.0079505443572998
8	8	1.0
8	9	1.0149532556533813
8	10	1.0261882543563843
8	11	1.0717403888702393
8	12	0.9954550266265869
8	13	0.9612268805503845
8	14	0.9385436177253723
8	15	0.9146124720573425
8	16	0.9034984707832336
8	17	0.9139835834503174
8	18	0.9362661242485046
8	19	0.9444199800491333
8	20	0.9554961919784546
8	21	0.9279688000679016
9	0	0.9162240624427795
9	1	0.8966518044471741
9	2	0.8870418667793274
9	3	0.8924482464790344
9	4	0.8910467624664307
9	5	0.9023749828338623
9	6	0.9280246496200562
9	7	0.9930994510650635
9	8	0.9852670431137085
9	9	1.0
9	10	1.0110745429992676
9	11	1.0560107231140137
9	12	0.9807907938957214
9	13	0.9471158385276794
9	14	0.9248515367507935
9	15	0.9014557600021362
9	16	0.8906616568565369
9	17	0.9008432030677795
9	18	0.9226197600364685
9	19	0.9306135773658752
9	20	0.9414858222007751
9	21	0.9144966006278992
10	0	0.906352698802948
10	1	0.8871407508850098
10	2	0.8777633309364319
10	3	0.8830314874649048
10	4	0.8816637396812439
10	5	0.8927478194236755
10	6	0.9179707765579224
10	7	0.9822232723236084
10	8	0.9744800925254822
10	9	0.9890466928482056
10	10	1.0
10	11	1.0444687604904175
10	12	0.9700556397438049
10	13	0.9367963075637817
10	14	0.9148450493812561
10	15	0.8918464779853821
10	16	0.8812880516052246
10	17	0.8912460207939148
10	18	0.9126473069190979
10	19	0.9205218553543091
10	20	0.9312416911125183
10	21	0.9046536087989807
11	0	0.8685672879219055
11	1	0.8507573008537292
11	2	0.8422744274139404
11	3	0.8470118045806885
11	4	0.8457735776901245
11	5	0.8559145331382751
11	6	0.8794684410095215
11	7	0.9404469132423401
11	8	0.9330618381500244
11	9	0.9469600319862366
11	10	0.9574244618415833
11	11	1.0
11	12	0.9288451671600342
11	13	0.8972437381744385
11	14	0.8765292167663574
11	15	0.8550825715065002
11	16	0.8454344272613525
11	17	0.8545289039611816
11	18	0.8744651675224304
11	19	0.8818703293800354
11	20	0.8919879198074341
11	21	0.8669792413711548
12	0	0.9339289665222168
12	1	0.9137205481529236
12	2	0.9036968350410461
12	3	0.9093495607376099
12	4	0.9078881740570068
12	5	0.9196494221687317
12	6	0.9460496306419373
12	7	1.01255202293396
12	8	1.004565715789795
12	9	1.0195854902267456
12	10	1.0308687686920166
12	11	1.0766056776046753
12	12	1.0
12	13	0.9656043648719788
12	14	0.942793607711792
12	15	0.9186985492706299
12	16	0.9074861407279968
12	17	0.9180647134780884
12	18	0.9405022263526917
12	19	0.9487048387527466
12	20	0.9598431587219238
12	21	0.9321516752243042
13	0	0.9669628739356995
13	1	0.9456225037574768
13	2	0.9348481893539429
13	3	0.9409490823745728
13	4	0.939379096031189
13	5	0.951920211315155
13	6	0.9796438813209534
13	7	1.0485813617706299
13	8	1.040337085723877
13	9	1.0558370351791382
13	10	1.0674679279327393
13	11	1.1145243644714355
13	12	1.0356208086013794
13	13	1.0
13	14	0.9762431979179382
13	15	0.9509128332138062
13	16	0.9389463663101196
13	17	0.9502407908439636
13	18	0.9738476276397705
13	19	0.9824142456054688
13	20	0.9940129518508911
13	21	0.9650977849960327
14	0	0.9904595017433167
14	1	0.9683901071548462
14	2	0.9571155309677124
14	3	0.9635167717933655
14	4	0.9618743658065796
14	5	0.9749286770820618
14	6	1.0034903287887573
14	7	1.073872685432434
14	8	1.0654805898666382
14	9	1.0812546014785767
14	10	1.0930812358856201
14	11	1.140863299369812
14	12	1.0606775283813477
14	13	1.0243349075317383
14	14	1.0
14	15	0.9738845825195312
14	16	0.9614211916923523
14	17	0.9731876850128174
14	18	0.9975395798683167
14	19	1.0063318014144897
14	20	1.0182116031646729
14	21	0.988538920879364
15	0	1.017050862312317
15	1	0.9943122267723083
15	2	0.9825462102890015
15	3	0.9892454147338867
15	4	0.9875320196151733
15	5	1.0010783672332764
15	6	1.0303815603256226
15	7	1.1018513441085815
15	8	1.0933592319488525
15	9	1.1093168258666992
15	10	1.1212692260742188
15	11	1.1694777011871338
15	12	1.0884963274002075
15	13	1.0516210794448853
15	14	1.0268157720565796
15	15	1.0
15	16	0.9870586395263672
15	17	0.999279797077179
15	18	1.0243000984191895
15	19	1.0332821607589722
15	20	1.0453903675079346
15	21	1.0150814056396484
16	0	1.03030526638031
16	1	1.0073573589324951
16	2	0.9954077005386353
16	3	1.002220869064331
16	4	1.0004810094833374
16	5	1.0142006874084473
16	6	1.0437099933624268
16	7	1.1152992248535156
16	8	1.1068086624145508
16	9	1.1227607727050781
16	10	1.1347028017044067
16	11	1.182823896408081
16	12	1.101945161819458
16	13	1.0650235414505005
16	14	1.040126919746399
16	15	1.0131109952926636
16	16	1.0
16	17	1.0123831033706665
16	18	1.0375980138778687
16	19	1.0466235876083374
16	20	1.0587756633758545
16	21	1.028322458267212
17	0	1.0177817344665527
17	1	0.995028555393219
17	2	0.9832509756088257
17	3	0.989957332611084
17	4	0.9882422089576721
17	5	1.0017999410629272
17	6	1.0311182737350464
17	7	1.1026047468185425
17	8	1.0941115617752075
17	9	1.110071063041687
17	10	1.122024655342102
17	11	1.1702353954315186
17	12	1.0892478227615356
17	13	1.0523648262023926
17	14	1.0275510549545288
17	15	1.000720739364624
17	16	0.9877683520317078
17	17	1.0
17	18	1.0250343084335327
17	19	1.0340200662612915
17	20	1.0461323261260986
17	21	1.0158113241195679
18	0	0.9929015636444092
18	1	0.9707620739936829
18	2	0.9594382047653198
18	3	0.965869128704071
18	4	0.9642196297645569
18	5	0.9773240685462952
18	6	1.005965232849121
18	7	1.076477289199829
18	8	1.0680723190307617
18	9	1.0838701725006104
18	10	1.095713496208191
18	11	1.1435561180114746
18	12	1.0632617473602295
18	13	1.0268547534942627
18	14	1.0024665594100952
18	15	0.9762763977050781
18	16	0.9637643694877625
18	17	0.9755770564079285
18	18	1.0
18	19	1.0088132619857788
18	20	1.0207189321517944
18	21	0.9909756779670715
19	0	0.9842324256896973
19	1	0.9623472690582275
19	2	0.9512011408805847
19	3	0.9575251340866089
19	4	0.9559013247489929
19	5	0.9688246250152588
19	6	0.9971761107444763
19	7	1.0672078132629395
19	8	1.0588510036468506
19	9	1.0745598077774048
19	10	1.086340308189392
19	11	1.13395357131958
19	12	1.0540685653686523
19	13	1.0179005861282349
19	14	0.9937080144882202
19	15	0.9677898287773132
19	16	0.9554533958435059
19	17	0.9670991897583008
19	18	0.991263747215271
19	19	1.0
19	20	1.011810541152954
19	21	0.9823257327079773
20	0	0.9727660417556763
20	1	0.9512378573417664
20	2	0.9403364062309265
20	3	0.9465134739875793
20	4	0.94492506980896
20	5	0.9575972557067871
20	6	0.9855382442474365
20	7	1.0548609495162964
20	8	1.0465766191482544
20	9	1.0621508359909058
20	10	1.0738351345062256
20	11	1.121091365814209
20	12	1.0418368577957153
20	13	1.0060231685638428
20	14	0.9821140766143799
20	15	0.956580400466919
20	16	0.9444871544837952
20	17	0.9559019804000854
20	18	0.979701578617096
20	19	0.9883272647857666
20	20	1.0
20	21	0.9708864688873291
21	0	1.0019441843032837
21	1	0.9795579314231873
21	2	0.9680575728416443
21	3	0.9745951294898987
21	4	0.9729200601577759
21	5	0.9862028956413269
21	6	1.0151214599609375
21	7	1.0860694646835327
21	8	1.077622413635254
21	9	1.0934977531433105
21	10	1.1053954362869263
21	11	1.1534302234649658
21	12	1.072786808013916
21	13	1.036164402961731
21	14	1.0115939378738403
21	15	0.9851426482200623
21	16	0.9724575877189636
21	17	0.9844348430633545
21	18	1.0091065168380737
21	19	1.0179922580718994
21	20	1.0299865007400513
21	21	1.0
